ID,Acc1,Acc2,Acc3,Acc1_freq,Acc2_freq,Acc3_freq,Acc_frequency,Body,Team,Jersey,Hair,Role,Number,Dunks,Shooting,Overall,Playmaking,Defense,Title,Top_pct_performance,Body_frequency,Hair_frequency,Role_frequency,Overall_rarity,rarity_rank
4416,Headband,Pencil,,0.24182020330368487,0.028192503176620077,,0.006817516849810049,Human III,Nashville Miracle,Home,Brunette Bob,Player,65,75,80,84.75,92,92,BALLER #4416,0.11371134020618556,0.1811340206185567,0.019175257731958762,0.9618556701030928,2.2775995412022324e-05,1674
4300,Headband,,,0.24182020330368487,,,0.24182020330368487,Bright Pink Alien,Cleveland Firebirds,Home,Brunette Wavy Ponytail,Player,72,84,73,77.0,72,79,BALLER #4300,0.7348453608247423,0.005979381443298969,0.016391752577319587,0.9618556701030928,2.2797338132830938e-05,1675
9477,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human V,San Jose Sirens,Away,Black Long Ponytail,Player,56,62,70,75.0,82,86,BALLER #9477,0.865979381443299,0.1722680412371134,0.017010309278350514,0.9618556701030928,2.28313868028134e-05,1676
6215,Silver Chain,,,0.0275571791613723,,,0.0275571791613723,Stone,Alabama Kingpins,Home,Brown Taper,Player,86,84,73,74.0,74,65,BALLER #6215,0.911340206185567,0.0311340206185567,0.0277319587628866,0.9618556701030928,2.288550096939307e-05,1677
1085,Headband,,,0.24182020330368487,,,0.24182020330368487,Pink Alien,Charlotte Clovers,Home,Brunette Bob,Player,25,71,80,76.75,69,87,BALLER #1085,0.754020618556701,0.005154639175257732,0.019175257731958762,0.9618556701030928,2.2990158819705886e-05,1678
8898,Steampunk Goggles,,,0.02716010165184244,,,0.02716010165184244,Lizard,Team Flow (M),Away,Light Brown Short,Player,33,83,93,82.25,80,73,BALLER #8898,0.2725773195876289,0.032783505154639174,0.02690721649484536,0.9618556701030928,2.304440288106851e-05,1679
4871,Armband,Steampunk Goggles,,0.24698221092757305,0.02716010165184244,,0.0067080619549896746,Human I,Seattle Scream,Away,Bedhead,Player,77,86,80,76.5,66,74,BALLER #4871,0.7725773195876289,0.16927835051546392,0.021134020618556702,0.9618556701030928,2.3082907957683055e-05,1680
9261,Armband,Steampunk Goggles,,0.24698221092757305,0.02716010165184244,,0.0067080619549896746,Human I,Dallas Pythons,Away,Bedhead,Player,73,77,85,81.0,76,86,BALLER #9261,0.3768041237113402,0.16927835051546392,0.021134020618556702,0.9618556701030928,2.3082907957683055e-05,1681
4425,Armband,Silver Chain,,0.24698221092757305,0.0275571791613723,,0.006806133036202974,Human III,Orlando Freeze,Away,Brunette Ponytail,Player,70,74,77,78.0,80,81,BALLER #4425,0.6570103092783506,0.1811340206185567,0.019484536082474226,0.9618556701030928,2.3104705668701178e-05,1682
4824,Headband,Silver Chain,,0.24182020330368487,0.0275571791613723,,0.006663882667279118,Human II,St. Louis Orcs,Away,Bedhead,Player,47,74,61,75.75,85,83,BALLER #4824,0.8249484536082474,0.17082474226804123,0.021134020618556702,0.9618556701030928,2.3140362187966358e-05,1683
1079,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human III,Nashville Miracle,Home,Brunette Short,Player,9,93,82,83.5,80,79,BALLER #1079,0.18443298969072164,0.1811340206185567,0.016082474226804123,0.9618556701030928,2.3142028552569027e-05,1684
8041,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human IV,Cleveland Firebirds,Home,Brunette Medium,Player,87,74,88,81.0,73,89,BALLER #8041,0.3768041237113402,0.17670103092783504,0.016494845360824743,0.9618556701030928,2.315452443068944e-05,1685
2812,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human I,New Orleans Giants,Home,Blonde Crew,Player,49,89,76,84.5,84,89,BALLER #2812,0.12505154639175253,0.16927835051546392,0.023711340206185566,0.9618556701030928,2.320649941499885e-05,1686
2348,Steampunk Goggles,,,0.02716010165184244,,,0.02716010165184244,Lizard,Michigan Colliders,Away,Purple Cowlick,Player,75,77,72,72.75,60,82,BALLER #2348,0.9536082474226804,0.032783505154639174,0.02711340206185567,0.9618556701030928,2.3220988343758693e-05,1687
7996,Armband,,,0.24698221092757305,,,0.24698221092757305,Bright Zombie,Salt Lake City Souls,Away,Brunette Bun,Player,96,77,73,76.5,80,76,BALLER #7996,0.7725773195876289,0.005463917525773196,0.017938144329896908,0.9618556701030928,2.328398081875344e-05,1688
2076,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human I,Nashville Miracle,Away,Light Brunette Bob,Player,26,69,78,78.75,73,95,BALLER #2076,0.5925773195876289,0.16927835051546392,0.01731958762886598,0.9618556701030928,2.3290965910706923e-05,1689
2036,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human I,Cleveland Firebirds,Home,Light Brunette Bob,Player,95,80,96,83.75,66,93,BALLER #2036,0.16793814432989695,0.16927835051546392,0.01731958762886598,0.9618556701030928,2.3290965910706923e-05,1690
8233,Armband,Steampunk Goggles,,0.24698221092757305,0.02716010165184244,,0.0067080619549896746,Human II,Miami Tentacles,Away,Bedhead,Player,42,69,68,72.25,69,83,BALLER #8233,0.9650515463917526,0.17082474226804123,0.021134020618556702,0.9618556701030928,2.329377496095056e-05,1691
2135,Pencil,,,0.028192503176620077,,,0.028192503176620077,Stone,D.C. Dobermans,Home,Crazy Blue,Player,91,92,95,90.25,75,99,BALLER #2135,0.005876288659793838,0.0311340206185567,0.027628865979381443,0.9618556701030928,2.3326082965279205e-05,1692
5176,Armband,,,0.24698221092757305,,,0.24698221092757305,Devil,Houston Rogues,Home,Brunette Long Ponytail,Player,59,73,80,78.75,82,80,BALLER #5176,0.5925773195876289,0.005670103092783505,0.01731958762886598,0.9618556701030928,2.3329427755940335e-05,1693
4743,Headband,,,0.24182020330368487,,,0.24182020330368487,Pink Alien,San Jose Sirens,Home,Brunette Ponytail,Player,47,99,79,85.5,85,79,BALLER #4743,0.08175257731958763,0.005154639175257732,0.019484536082474226,0.9618556701030928,2.336096783292695e-05,1694
6669,Headband,,,0.24182020330368487,,,0.24182020330368487,Pink Alien,Nashville Miracle,Home,Brunette Ponytail,Player,15,62,77,79.0,84,93,BALLER #6669,0.5724742268041236,0.005154639175257732,0.019484536082474226,0.9618556701030928,2.336096783292695e-05,1695
3567,Headband,,,0.24182020330368487,,,0.24182020330368487,Devil,Wisconsin Dragons,Away,Flat Top,Player,86,65,88,79.5,83,82,BALLER #3567,0.523298969072165,0.005670103092783505,0.017731958762886597,0.9618556701030928,2.3385688433808353e-05,1696
4184,Glasses,,,0.026842439644218553,,,0.026842439644218553,Lizard,Boston Rulers,Away,Crazy Blue,Player,24,75,96,85.25,85,85,BALLER #4184,0.09144329896907222,0.032783505154639174,0.027628865979381443,0.9618556701030928,2.3385698175917078e-05,1697
9209,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human II,Wisconsin Dragons,Away,Blonde Crew,Player,93,80,72,78.0,74,86,BALLER #9209,0.6570103092783506,0.17082474226804123,0.023711340206185566,0.9618556701030928,2.341849545106766e-05,1698
6783,Armband,Silver Chain,,0.24698221092757305,0.0275571791613723,,0.006806133036202974,Human I,Los Angeles Mammoths,Away,Bedhead,Player,68,77,77,77.75,72,85,BALLER #6783,0.6767010309278351,0.16927835051546392,0.021134020618556702,0.9618556701030928,2.3420377372269063e-05,1699
6192,Silver Chain,,,0.0275571791613723,,,0.0275571791613723,Lizard,Omaha Bullsnakes,Away,Purple Cowlick,Player,55,73,93,81.5,83,77,BALLER #6192,0.3334020618556701,0.032783505154639174,0.02711340206185567,0.9618556701030928,2.3560476477439374e-05,1700
6358,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human III,Orlando Freeze,Away,Pink Pigtails,Player,95,85,95,90.25,87,94,BALLER #6358,0.005876288659793838,0.1811340206185567,0.01670103092783505,0.9618556701030928,2.3569950678171264e-05,1701
7414,None,,,0.25897395171537485,,,0.25897395171537485,Bright Zombie,Tampa Bay Omens,Home,Light Brunette Bob,Player,18,82,70,77.0,74,82,BALLER #7414,0.7348453608247423,0.005463917525773196,0.01731958762886598,0.9618556701030928,2.35726102738523e-05,1702
1346,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human II,Chicago Squid,Away,Flat Top,Player,46,66,83,80.5,84,89,BALLER #1346,0.42309278350515467,0.17082474226804123,0.017731958762886597,0.9618556701030928,2.3600589610101124e-05,1703
3966,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human II,D.C. Dobermans,Home,Flat Top,Player,28,81,68,76.75,71,87,BALLER #3966,0.754020618556701,0.17082474226804123,0.017731958762886597,0.9618556701030928,2.3600589610101124e-05,1704
1473,Armband,Silver Chain,,0.24698221092757305,0.0275571791613723,,0.006806133036202974,Human II,Miami Tentacles,Away,Bedhead,Player,51,80,65,79.0,88,83,BALLER #1473,0.5724742268041236,0.17082474226804123,0.021134020618556702,0.9618556701030928,2.363432722646153e-05,1705
9090,Headband,Pencil,,0.24182020330368487,0.028192503176620077,,0.006817516849810049,Human II,Team Flow (M),Away,Bedhead,Player,2,81,69,78.0,77,85,BALLER #9090,0.6570103092783506,0.17082474226804123,0.021134020618556702,0.9618556701030928,2.367385756982149e-05,1706
1815,Headband,Pencil,,0.24182020330368487,0.028192503176620077,,0.006817516849810049,Human II,Austin Machines,Away,Bedhead,Player,91,83,71,77.5,72,84,BALLER #1815,0.6948453608247422,0.17082474226804123,0.021134020618556702,0.9618556701030928,2.367385756982149e-05,1707
7833,Headband,,,0.24182020330368487,,,0.24182020330368487,Bright Zombie,Cleveland Firebirds,Home,Redhead Ponytail,Player,70,67,94,81.25,79,85,BALLER #7833,0.3546391752577319,0.005463917525773196,0.01865979381443299,0.9618556701030928,2.3714472425531035e-05,1708
4911,Headband,,,0.24182020330368487,,,0.24182020330368487,Bright Zombie,Tampa Bay Omens,Home,Redhead Ponytail,Player,29,95,84,84.25,82,76,BALLER #4911,0.1380412371134021,0.005463917525773196,0.01865979381443299,0.9618556701030928,2.3714472425531035e-05,1709
3548,Armband,,,0.24698221092757305,,,0.24698221092757305,Devil,Phoenix Skulls,Away,Flat Top,Player,48,86,81,81.5,79,80,BALLER #3548,0.3334020618556701,0.005670103092783505,0.017731958762886597,0.9618556701030928,2.3884890321557957e-05,1710
1910,Pencil,,,0.028192503176620077,,,0.028192503176620077,Lizard,Los Angeles Mammoths,Away,Light Brown Short,Player,32,83,84,80.5,72,83,BALLER #1910,0.42309278350515467,0.032783505154639174,0.02690721649484536,0.9618556701030928,2.392035971572901e-05,1711
2360,Pencil,,,0.028192503176620077,,,0.028192503176620077,Lizard,Phoenix Skulls,Away,Crazy Purple,Player,40,78,77,74.25,63,79,BALLER #2360,0.9012371134020618,0.032783505154639174,0.02690721649484536,0.9618556701030928,2.392035971572901e-05,1712
6986,Pencil,,,0.028192503176620077,,,0.028192503176620077,Lizard,Austin Machines,Away,Crazy Purple,Player,82,90,86,83.0,72,84,BALLER #6986,0.21721649484536087,0.032783505154639174,0.02690721649484536,0.9618556701030928,2.392035971572901e-05,1713
6911,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human I,Toronto Spears,Home,Red Crew,Player,25,62,71,72.75,93,65,BALLER #6911,0.9536082474226804,0.16927835051546392,0.02381443298969072,0.9618556701030928,2.397757798981031e-05,1714
7513,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human II,Nashville Miracle,Away,Pink Ponytail,Player,82,76,86,85.5,98,82,BALLER #7513,0.08175257731958763,0.17082474226804123,0.01804123711340206,0.9618556701030928,2.401222780097498e-05,1715
5772,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human V,Delaware Horsemen,Home,Spiked,Player,32,81,70,74.25,86,60,BALLER #5772,0.9012371134020618,0.1722680412371134,0.024123711340206185,0.9618556701030928,2.402707769490113e-05,1716
4108,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human V,Chicago Squid,Away,Blonde Crew,Player,44,76,72,78.75,93,74,BALLER #4108,0.5925773195876289,0.1722680412371134,0.023711340206185566,0.9618556701030928,2.4120484295626537e-05,1717
6681,Goggles,,,0.00929161372299873,,,0.00929161372299873,Human I,Salt Lake City Souls,Away,Black Pigtails,Player,13,90,88,81.0,82,64,BALLER #6681,0.3768041237113402,0.16927835051546392,0.015979381443298968,0.9618556701030928,2.4174774884997133e-05,1718
4440,Armband,,,0.24698221092757305,,,0.24698221092757305,Bright Zombie,San Francisco Surge,Home,Redhead Ponytail,Player,80,67,99,82.5,79,85,BALLER #4440,0.25340206185567016,0.005463917525773196,0.01865979381443299,0.9618556701030928,2.4220692690772256e-05,1719
2053,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human V,New Jersey Scientists,Home,Brown Short,Player,34,86,82,81.5,82,76,BALLER #2053,0.3334020618556701,0.1722680412371134,0.024329896907216497,0.9618556701030928,2.423243733331909e-05,1720
6597,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human I,Toronto Spears,Home,Spiked,Player,74,78,86,79.5,77,77,BALLER #6597,0.523298969072165,0.16927835051546392,0.024123711340206185,0.9618556701030928,2.4288975106561097e-05,1721
8171,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human V,Tallahassee Tarantulas,Home,Blonde Crew,Player,85,70,85,84.75,98,86,BALLER #8171,0.11371134020618556,0.1722680412371134,0.023711340206185566,0.9618556701030928,2.4295423037115013e-05,1722
3980,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human V,Austin Machines,Away,Blonde Crew,Player,80,82,72,75.5,68,80,BALLER #3980,0.8379381443298969,0.1722680412371134,0.023711340206185566,0.9618556701030928,2.4295423037115013e-05,1723
4081,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human V,Las Vegas Scorpions,Home,Blonde Crew,Player,55,90,88,80.5,69,75,BALLER #4081,0.42309278350515467,0.1722680412371134,0.023711340206185566,0.9618556701030928,2.4295423037115013e-05,1724
7232,Armband,,,0.24698221092757305,,,0.24698221092757305,Devil,Nashville Miracle,Home,Redhead Bun,Player,,75,87,76.0,77,65,BALLER #7232,0.8068041237113401,0.005670103092783505,0.01804123711340206,0.9618556701030928,2.4301487245771176e-05,1725
3773,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human V,New Orleans Giants,Home,Red Crew,Player,32,76,72,81.0,99,77,BALLER #3773,0.3768041237113402,0.1722680412371134,0.02381443298969072,0.9618556701030928,2.440105531118942e-05,1726
4250,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human III,New York Torches,Home,Brunette Long Ponytail,Player,16,84,77,74.75,72,66,BALLER #4250,0.8781443298969072,0.1811340206185567,0.01731958762886598,0.9618556701030928,2.4442911814399834e-05,1727
9590,Armband,Silver Chain,,0.24698221092757305,0.0275571791613723,,0.006806133036202974,Human IV,Delaware Horsemen,Away,Bedhead,Player,97,95,85,80.75,77,66,BALLER #9590,0.39783505154639176,0.17670103092783504,0.021134020618556702,0.9618556701030928,2.4447336672392918e-05,1728
6436,Armband,Silver Chain,,0.24698221092757305,0.0275571791613723,,0.006806133036202974,Human IV,Wisconsin Dragons,Home,Bedhead,Player,90,66,74,74.25,85,72,BALLER #6436,0.9012371134020618,0.17670103092783504,0.021134020618556702,0.9618556701030928,2.4447336672392918e-05,1729
4612,Armband,Silver Chain,,0.24698221092757305,0.0275571791613723,,0.006806133036202974,Human IV,New Jersey Scientists,Away,Bedhead,Player,76,74,68,73.25,75,76,BALLER #4612,0.9391752577319588,0.17670103092783504,0.021134020618556702,0.9618556701030928,2.4447336672392918e-05,1730
1102,None,,,0.25897395171537485,,,0.25897395171537485,Devil,Houston Rogues,Home,Brunette Long Ponytail,Player,79,75,86,77.75,78,72,BALLER #1102,0.6767010309278351,0.005670103092783505,0.01731958762886598,0.9618556701030928,2.446214273701654e-05,1731
7838,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human III,Charlotte Clovers,Away,Black Long Ponytail,Player,90,78,80,84.5,89,91,BALLER #7838,0.12505154639175253,0.1811340206185567,0.017010309278350514,0.9618556701030928,2.4477145584448007e-05,1732
2659,None,,,0.25897395171537485,,,0.25897395171537485,Pink Alien,Minneapolis Express,Home,Blonde Medium,Player,64,86,62,81.5,86,92,BALLER #2659,0.3334020618556701,0.005154639175257732,0.01907216494845361,0.9618556701030928,2.448861691746786e-05,1733
6478,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human V,New Jersey Scientists,Home,Spiked,Player,55,86,73,82.25,95,75,BALLER #6478,0.2725773195876289,0.1722680412371134,0.024123711340206185,0.9618556701030928,2.4539970979028738e-05,1734
4294,Goggles,,,0.00929161372299873,,,0.00929161372299873,Human II,Team Flow (W),Home,Brunette Short,Player,89,92,90,83.25,74,77,BALLER #4294,0.20154639175257727,0.17082474226804123,0.016082474226804123,0.9618556701030928,2.455300738506416e-05,1735
8360,None,,,0.25897395171537485,,,0.25897395171537485,Bright Pink Alien,Los Angeles Knives,Home,Brunette Medium,Player,80,95,72,82.0,87,74,BALLER #8360,0.29185567010309277,0.005979381443298969,0.016494845360824743,0.9618556701030928,2.4568039458821806e-05,1736
1357,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human II,Wisconsin Dragons,Home,Very Thin,Player,51,84,86,80.0,68,82,BALLER #1357,0.471958762886598,0.17082474226804123,0.024948453608247424,0.9618556701030928,2.4640329996340754e-05,1737
7317,Headband,Nasal Strip,,0.24182020330368487,0.02644536213468869,,0.006395022847849989,Human I,Sierra Spiders,Home,Blonde Crew,Player,59,83,67,75.25,78,73,BALLER #7317,0.8524742268041237,0.16927835051546392,0.023711340206185566,0.9618556701030928,2.468934282809782e-05,1738
9425,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human V,Minneapolis Express,Home,Pink Ponytail,Player,10,78,96,78.5,60,80,BALLER #9425,0.6139175257731959,0.1722680412371134,0.01804123711340206,0.9618556701030928,2.4689913238930713e-05,1739
1314,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human IV,Toronto Spears,Home,Blonde Crew,Player,53,81,71,82.0,86,90,BALLER #1314,0.29185567010309277,0.17670103092783504,0.023711340206185566,0.9618556701030928,2.4741178984263245e-05,1740
1671,Headband,Nasal Strip,,0.24182020330368487,0.02644536213468869,,0.006395022847849989,Human I,D.C. Dobermans,Away,Red Crew,Player,19,63,95,76.75,83,66,BALLER #1671,0.754020618556701,0.16927835051546392,0.02381443298969072,0.9618556701030928,2.4796687796915634e-05,1741
8073,Headband,Nasal Strip,,0.24182020330368487,0.02644536213468869,,0.006395022847849989,Human I,Seattle Scream,Away,Red Crew,Player,31,88,83,85.75,85,87,BALLER #8073,0.07134020618556702,0.16927835051546392,0.02381443298969072,0.9618556701030928,2.4796687796915634e-05,1742
9555,Armband,Grey Headphones,,0.24698221092757305,0.025571791613723,,0.006315777630136478,Human I,Austin Machines,Away,Spiked,Player,91,81,85,81.25,90,69,BALLER #9555,0.3546391752577319,0.16927835051546392,0.024123711340206185,0.9618556701030928,2.4807458975830874e-05,1743
8085,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human I,D.C. Dobermans,Home,Striped,Player,61,74,66,75.5,79,83,BALLER #8085,0.8379381443298969,0.16927835051546392,0.025360824742268043,0.9618556701030928,2.4820864591694425e-05,1744
3562,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human V,Team Dapper (M),Home,Very Thin,Player,3,79,84,78.75,75,77,BALLER #3562,0.5925773195876289,0.1722680412371134,0.024948453608247424,0.9618556701030928,2.4848516248572963e-05,1745
7941,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human V,Pennsylvania Fangs,Away,Very Thin,Player,70,77,72,82.0,80,99,BALLER #7941,0.29185567010309277,0.1722680412371134,0.024948453608247424,0.9618556701030928,2.4848516248572963e-05,1746
9593,Armband,,,0.24698221092757305,,,0.24698221092757305,Bright Zombie,Salt Lake City Souls,Home,Brunette Bob,Player,16,78,60,74.0,81,77,BALLER #9593,0.911340206185567,0.005463917525773196,0.019175257731958762,0.9618556701030928,2.4889772599357122e-05,1747
5509,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human I,New York Golden Bulls,Home,Blonde Short,Player,44,66,76,75.0,87,71,BALLER #5509,0.865979381443299,0.16927835051546392,0.024742268041237112,0.9618556701030928,2.4911769340062664e-05,1748
5063,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human II,Delaware Horsemen,Home,Patchy,Player,48,85,89,84.25,72,91,BALLER #5063,0.1380412371134021,0.17082474226804123,0.025257731958762887,0.9618556701030928,2.4945788632659023e-05,1749
2479,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human II,New York Golden Bulls,Away,Blonde Short,Player,77,93,79,86.75,94,81,BALLER #2479,0.04371134020618561,0.17082474226804123,0.024742268041237112,0.9618556701030928,2.4958327985545655e-05,1750
9141,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human II,New York Golden Bulls,Away,Blonde Short,Player,84,84,74,81.25,93,74,BALLER #9141,0.3546391752577319,0.17082474226804123,0.024742268041237112,0.9618556701030928,2.4958327985545655e-05,1751
4836,Headband,Arm Tattoo,,0.24182020330368487,0.02485705209656925,,0.006010937391522662,Human I,Los Angeles Mammoths,Away,Crazy Orange,Player,48,87,69,82.0,85,87,BALLER #4836,0.29185567010309277,0.16927835051546392,0.02556701030927835,0.9618556701030928,2.502266023878137e-05,1752
6489,Armband,Grey Headphones,,0.24698221092757305,0.025571791613723,,0.006315777630136478,Human II,Chicago Squid,Home,Spiked,Player,8,91,83,82.0,74,80,BALLER #6489,0.29185567010309277,0.17082474226804123,0.024123711340206185,0.9618556701030928,2.5034080099239803e-05,1753
8665,Headband,,,0.24182020330368487,,,0.24182020330368487,Bright Pink Alien,Minneapolis Express,Home,Pink Ponytail,Player,31,74,80,81.5,86,86,BALLER #8665,0.3334020618556701,0.005979381443298969,0.01804123711340206,0.9618556701030928,2.5091409894625245e-05,1754
1559,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human I,Team Dapper (W),Home,Redhead Ponytail,Player,99,85,75,81.0,88,76,BALLER #1559,0.3768041237113402,0.16927835051546392,0.01865979381443299,0.9618556701030928,2.509324303474972e-05,1755
9349,Headband,Nasal Strip,,0.24182020330368487,0.02644536213468869,,0.006395022847849989,Human V,Boulder Elks,Home,Blonde Crew,Player,13,75,72,74.25,73,77,BALLER #9349,0.9012371134020618,0.1722680412371134,0.023711340206185566,0.9618556701030928,2.5125390904842544e-05,1756
6607,Headband,,,0.24182020330368487,,,0.24182020330368487,Human II,Charlotte Clovers,Away,Brunette Short,Captain,74,84,79,75.5,74,65,BALLER #6607,0.8379381443298969,0.17082474226804123,0.016082474226804123,0.03783505154639175,2.5135674872820858e-05,1757
5839,Headband,Glasses,,0.24182020330368487,0.026842439644218553,,0.006491044211931821,Human I,New Orleans Giants,Away,Red Crew,Player,98,73,92,84.75,87,87,BALLER #5839,0.11371134020618556,0.16927835051546392,0.02381443298969072,0.9618556701030928,2.5169010436508963e-05,1758
5813,Headband,Glasses,,0.24182020330368487,0.026842439644218553,,0.006491044211931821,Human I,New Jersey Scientists,Away,Red Crew,Player,3,84,73,79.0,76,83,BALLER #5813,0.5724742268041236,0.16927835051546392,0.02381443298969072,0.9618556701030928,2.5169010436508963e-05,1759
6510,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human IV,Los Angeles Mammoths,Home,Spiked,Player,63,75,98,81.5,75,78,BALLER #6510,0.3334020618556701,0.17670103092783504,0.024123711340206185,0.9618556701030928,2.5171460357902606e-05,1760
9491,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human IV,Wisconsin Dragons,Home,Spiked,Player,21,70,78,77.5,82,80,BALLER #9491,0.6948453608247422,0.17670103092783504,0.024123711340206185,0.9618556701030928,2.5171460357902606e-05,1761
7243,Red Headphones,,,0.009212198221092757,,,0.009212198221092757,Human IV,Charlotte Clovers,Home,Brunette Short,Player,30,87,87,84.5,82,82,BALLER #7243,0.12505154639175253,0.17670103092783504,0.016082474226804123,0.9618556701030928,2.518054531837476e-05,1762
4742,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human IV,San Jose Sirens,Away,Brunette Bun,Player,3,85,82,82.0,78,83,BALLER #4742,0.29185567010309277,0.17670103092783504,0.017938144329896908,0.9618556701030928,2.5180545318374762e-05,1763
4523,Armband,Nasal Strip,,0.24698221092757305,0.02644536213468869,,0.006531534008805736,Human I,Wisconsin Dragons,Away,Blonde Crew,Player,7,71,72,78.0,95,74,BALLER #4523,0.6570103092783506,0.16927835051546392,0.023711340206185566,0.9618556701030928,2.521637313477314e-05,1764
6550,Goggles,,,0.00929161372299873,,,0.00929161372299873,Human V,Salt Lake City Souls,Home,Brunette Wavy Ponytail,Player,88,60,78,72.25,74,77,BALLER #6550,0.9650515463917526,0.1722680412371134,0.016391752577319587,0.9618556701030928,2.5236618460649894e-05,1765
4555,Headband,Glasses,,0.24182020330368487,0.026842439644218553,,0.006491044211931821,Human II,Dallas Pythons,Home,Blonde Crew,Player,56,86,76,72.25,65,62,BALLER #4555,0.9650515463917526,0.17082474226804123,0.023711340206185566,0.9618556701030928,2.528898230818169e-05,1766
2837,Clock Necklace,,,0.008100381194409149,,,0.008100381194409149,Human I,Charlotte Clovers,Away,Brunette Bob,Player,98,79,79,81.0,73,93,BALLER #2837,0.3768041237113402,0.16927835051546392,0.019175257731958762,0.9618556701030928,2.529053372584316e-05,1767
4183,Pencil,,,0.028192503176620077,,,0.028192503176620077,Lizard,Iowa City Rattlesnakes,Home,Shaved,Player,55,77,84,83.25,87,85,BALLER #4183,0.20154639175257727,0.032783505154639174,0.02845360824742268,0.9618556701030928,2.529509303272493e-05,1768
1785,Eye Patch,,,0.008259212198221092,,,0.008259212198221092,Human IV,Charlotte Clovers,Home,Pink Ponytail,Player,33,79,80,76.75,75,73,BALLER #1785,0.754020618556701,0.17670103092783504,0.01804123711340206,0.9618556701030928,2.5325261096066567e-05,1769
2529,Headband,Nasal Strip,,0.24182020330368487,0.02644536213468869,,0.006395022847849989,Human I,Dallas Pythons,Home,Brown Short,Player,80,85,98,82.5,70,77,BALLER #2529,0.25340206185567016,0.16927835051546392,0.024329896907216497,0.9618556701030928,2.5333412641004722e-05,1770
8178,Headband,Grey Headphones,,0.24182020330368487,0.025571791613723,,0.0061837758468699594,Human IV,New Orleans Giants,Home,Spiked,Player,3,87,87,84.25,86,77,BALLER #8178,0.1380412371134021,0.17670103092783504,0.024123711340206185,0.9618556701030928,2.535402151805464e-05,1771
5567,Armband,,,0.24698221092757305,,,0.24698221092757305,Emoji,Orlando Freeze,Home,Pink Pigtails,Player,20,65,78,72.5,67,80,BALLER #5567,0.9588659793814434,0.006391752577319588,0.01670103092783505,0.9618556701030928,2.5359390950288387e-05,1772
3378,Armband,Arm Tattoo,,0.24698221092757305,0.02485705209656925,,0.006139249683952538,Human V,Portland Bats,Home,Very Thin,Player,3,80,76,78.0,66,90,BALLER #3378,0.6570103092783506,0.1722680412371134,0.024948453608247424,0.9618556701030928,2.5378944345833143e-05,1773
